,id,negWord,proportion,num_total,embedding_dir,bad,small,dirty,unfriend,far,inconvenient,disappoint,sensitive
5231,4694378,"[""['far']""]",1.0,1,,,,,,,,,
5232,238605590,"[""['dirty']""]",1.0,1,,,,,,,,,
5233,133337492,"[""['horrible', 'tiny', 'surprising', 'horrible', 'horrible']""]",0.5,2,./user_info/133337492.npy,0.7202945512473825,0.44628661929131047,0.5665247859299488,0.5866204130912991,0.395434272048284,0.59039107985998,0.5557675116407635,bad
5234,44017971,"[""['small']""]",1.0,1,,,,,,,,,
5235,42967029,"[""['small']""]",1.0,1,,,,,,,,,
5236,21073630,"[""['although']""]",1.0,1,,,,,,,,,
5237,51274038,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
5238,136726839,"[""['smaller']""]",1.0,1,,,,,,,,,
5239,247145373,"[""['dirty']""]",1.0,1,,,,,,,,,
5240,80288057,"[""['small', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5241,35432763,"[""['smelly']""]",0.5,2,./user_info/35432763.npy,0.8938617321550938,0.6181016929696618,1.2254453829696652,0.9703733392605703,0.4676052842265083,1.0310129750755574,0.3711510978771494,dirty
5242,27791676,"[""['dirty']""]",1.0,1,,,,,,,,,
5243,87578941,"[""['rude', 'worst', 'far']""]",0.3333333333333333,3,./user_info/87578941.npy,0.8431300785024441,0.34039206823737106,0.7685761668872559,0.8616233336845263,0.8220653771130464,0.7159096643497433,0.6538566648550905,unfriend
5244,9584958,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
5245,199179699,"[""['tiny', 'small']""]",1.0,1,,,,,,,,,
5246,68395678,"[""['small', 'dirty']""]",1.0,1,,,,,,,,,
5247,76489026,"[""['far', 'however']""]",1.0,1,,,,,,,,,
5248,86214979,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5249,81989956,"[""['small']""]",1.0,1,,,,,,,,,
5250,57283332,"[""['upset', 'rude', 'unpleasant']""]",1.0,1,,,,,,,,,
5251,63318343,"[""['although', 'small']""]",1.0,1,,,,,,,,,
5252,130819825,"[""['small']""]",1.0,1,,,,,,,,,
5253,1390921,"[""['worst', 'disappointed']""]",0.25,4,./user_info/1390921.npy,0.9306988889380282,0.300580087204469,0.6617170769290168,0.7748417514468174,0.6484341786535348,0.6258351777977806,1.2178852229971409,disappoint
5254,192964939,"[""['although', 'small', 'old', 'old']""]",1.0,1,,,,,,,,,
5255,15672318,"[""['bad', 'bad', 'terrible']""]",1.0,1,,,,,,,,,
5256,125503720,"[""['bad']""]",1.0,1,,,,,,,,,
5257,6411264,"[""['small', 'old', 'old']""]",1.0,1,,,,,,,,,
